Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Chile,CHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.714844,100,99.7,100,100,..
Chile,CHL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,..
Chile,CHL,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.876858,100,99.8,100,100,..
Chile,CHL,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,74.3492431640625,..,..,..
Chile,CHL,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,93.47354,94.04385,94.77589,..,..,..
Chile,CHL,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.21326639382613,-0.179066104962274,0.802658279225071,1.47591870365073,3.94439678366459,..
Chile,CHL,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,207892112449.655,207519848141.367,209185523383.509,212272931648.456,220645818336.988,..
Chile,CHL,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,2.99312714805696,-1.4931734350658,-0.623733961988151,0.0740962240959107,2.72204869456604,..
Chile,CHL,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,11569.2578214631,11396.5087370387,11325.4248415649,11333.8165537353,11642.3285592807,..
Chile,CHL,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,10.7033537681796,7.43964495853051,5.17280423439076,3.5494893317762,5.45527807530333,..
Chile,CHL,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,30890617525.6432,38098543861.2654,42022309782.6648,47635505819.0743,46198903910.8296,..
Chile,CHL,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,13.0576518362957,15.7026455893933,15.8224272207092,16.6889156853732,17.0492646539801,..
Chile,CHL,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.92807959298949,5.10711938948423,5.28615918597897,5.28615918597897,5.28615918597897,..
Chile,CHL,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,11658407173.9312,12391148418.7361,14039351597.266,15088389887.7235,14324064131.0228,..
Chile,CHL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,46.152,43.602,41.052,40.1384,39.2248,..
Chile,CHL,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,..,69.8447485711797,..,..,..,..
China,CHN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,58.54,59.26,..,..,..,..
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,..
China,CHN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,..
China,CHN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,..
China,CHN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,80.229118347168,..,..,..
China,CHN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..
China,CHN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,7.95782685246536,8.53805967711195,7.927135555967,5.20007191629261,5.08170551176728,..
China,CHN,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,7178601165281.18,7791514416754.74,8409158326433.6,8846440606963.05,9295990666882.31,..
China,CHN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,7.41064485641465,7.95193770092766,7.32537577044583,4.72155672986759,4.70692789116782,..
China,CHN,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,5235.19286859963,5651.49214403408,6065.4851802218,6351.87050394768,6650.84846830886,..
China,CHN,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,25.0185148639987,24.9039268777319,26.1357149670273,25.3894050855005,24.5301261413435,..
China,CHN,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,1993415603463.88,1936269605262.65,2012544219147.94,2312579459164.75,2411471471821.22,..
China,CHN,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,18.0893991130862,17.30620027406,16.3612169969834,16.7336916993954,16.9272395379874,..
China,CHN,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,1.79,1.79,1.79,1.79,1.79,..
China,CHN,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,197254420000,200270570000,220182530000,247376210000,255005190000,..
China,CHN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,7.5318,7.5834,7.635,7.643,7.651,..
China,CHN,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,85.40693,..,80.5,..,..,..
Colombia,COL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,91.29,91.79,..,..,..,..
Colombia,COL,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.186898,98.4,98.5,98.5,99.7662734985352,..
Colombia,COL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,91.7902476037553,92.7619951036113,92.740339650502,92.6166786649022,98.7630900448092,..
Colombia,COL,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.809718,99.8,99.9,99.9,100,..
Colombia,COL,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,45.7592277526855,..,..,..
Colombia,COL,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,96.38124,95.42469,97.34596,97.75807,..,..
Colombia,COL,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.13644676695159,2.45824585377082,1.15922003331926,1.83969168435263,2.92632155945221,..
Colombia,COL,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,297305689477.187,304614194261.785,308145343026.002,313814267277.371,322997481837.346,..
Colombia,COL,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,2.92469202157521,1.06651440432761,-0.360543355081717,0.299184803677662,1.53926055236575,..
Colombia,COL,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,6256.34504408761,6323.06986516724,6300.2724569312,6319.12191471263,6416.3896656017,..
Colombia,COL,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,4.50853438975229,5.22121367590121,4.14472080757472,3.35654362263454,2.92400128025524,..
Colombia,COL,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,34819963606.4252,34247258069.3314,37197003419.0608,38192955433.8925,37313720717.0469,..
Colombia,COL,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,12.0346466871594,12.241525172854,12.1485387654721,11.7470881944263,11.9025310586636,..
Colombia,COL,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.38537258298336,3.51001365013189,3.51948809595994,4.0003392879998,4.0003392879998,..
Colombia,COL,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,9794932348.07159,9819719488.01848,10776144626.6149,13006183116.8951,12540823647.5221,..
Colombia,COL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,69.3178,67.9844,66.651,65.482,64.313,..
Colombia,COL,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,75.9,75.9,..,..,..,..
Comoros,COM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,8.15,9.34,..,..,..,..
Comoros,COM,Access to electricity (% of population),EG.ELC.ACCS.ZS,74.371826171875,76.7827224731445,79.20166015625,81.6246109008789,84.0482406616211,..
Comoros,COM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,67.7622928174215,70.3712969082789,72.9907132992999,75.615300178644,78.2400869812606,..
Comoros,COM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,90.9780349731445,92.7740325927734,94.5684585571289,96.3621063232422,98.1556091308594,..
Comoros,COM,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..
Comoros,COM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,84.18473,81.73896,..,..
Comoros,COM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,6.76653348732081,4.02775510514259,5.45183818960031,5.5776436993781,..,..
Comoros,COM,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,1010219783.90787,1050908962.82738,1108202819.00073,1170014423.71106,..,..
Comoros,COM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,4.28838149161865,1.65299490843547,3.08170159128561,3.23959769234364,..,..
Comoros,COM,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,1299.42668378433,1320.90614070613,1361.61252626366,1405.72329424316,..,..
Comoros,COM,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,1.21933502801153,-3.75378366785798,-0.200655237929619,2.37091157570472,3.69692371472998,..
Comoros,COM,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,97198976.0381849,99929097.189778,104953946.782549,113262931.370486,111987412.207673,..
Comoros,COM,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,10.021737113688,9.81438217170719,9.6875566259473,9.55522704563673,9.56350506183005,..
Comoros,COM,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.53484580885432,2.53484580885432,2.53484580885432,2.53484580885432,2.53484580885432,..
Comoros,COM,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,24585001.0073408,25809556.7059055,27462246.9211579,30046807.4187868,29682717.8574986,..
Comoros,COM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,68.989,67.17,65.351,64.0606,62.7702,..
Comoros,COM,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,3.94,4.02,..,..,..,..
"Congo, Dem. Rep.",COD,Access to electricity (% of population),EG.ELC.ACCS.ZS,16.4362926483154,17.2015819549561,18.0063858032227,18.7522525787354,19.1,..
"Congo, Dem. Rep.",COD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1,1,1,1,1,..
"Congo, Dem. Rep.",COD,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,37,38,40,41,41,..
"Congo, Dem. Rep.",COD,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,25.8256759643555,..,..,..
"Congo, Dem. Rep.",COD,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,8.20449713274058,3.0639048073345,7.83964971381278,1.7814314874655,9.26207134600764,..
"Congo, Dem. Rep.",COD,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,26700036957.8695,27518100673.7817,29675423374.5006,30204070710.5326,33001593289.1407,..
"Congo, Dem. Rep.",COD,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,4.6890718798313,-0.264678793537016,4.38232300522074,-1.45032882378483,5.83470160060173,..
"Congo, Dem. Rep.",COD,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,350.189531727593,349.262654299923,364.568471947954,359.28103031686,380.244006343417,..
"Congo, Dem. Rep.",COD,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,0.0966135043268081,-1.63193594960578,9.03878693631044,4.00827970337309,12.030921486533,..
"Congo, Dem. Rep.",COD,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,2383123074.32493,2123601978.60189,2495799593.03696,2226790044.23758,2392542531.68325,..
"Congo, Dem. Rep.",COD,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,6.78434892043856,5.84284119174271,6.75532568473337,4.8887022555593,4.88655723470188,..
"Congo, Dem. Rep.",COD,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.06,2.06,2.06,2.06,2.06,..
"Congo, Dem. Rep.",COD,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,723611593.4898,748714526.4366,761080575.7708,938324170.9828,1008611457.6264,..
"Congo, Dem. Rep.",COD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,126.2696,125.2448,124.22,122.6056,120.9912,..
"Congo, Dem. Rep.",COD,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,..,..,..,17.6,..,..
"Congo, Rep.",COG,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,22.74,24.13,..,..,..,..
"Congo, Rep.",COG,Access to electricity (% of population),EG.ELC.ACCS.ZS,44.1873207092285,45.1781311035156,46.1218795776367,47.2254676818848,48.3297233581543,..
"Congo, Rep.",COG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,10.9596262702639,10.9840291661513,10.8891759035736,11.6478793555425,12.672108300562,..
"Congo, Rep.",COG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,61.6556549072266,62.7924919128418,63.903377532959,64.8154144287109,65.5977783203125,..
"Congo, Rep.",COG,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,26.0927505493164,..,..,..
"Congo, Rep.",COG,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..
"Congo, Rep.",COG,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-12.6629824137796,-18.2826012030623,-10.0991010129169,-28.7292763655906,-30.2937730119725,..
"Congo, Rep.",COG,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,7684727094.25866,6279759086.07167,5645559872.60146,4023631374.41691,2804721619.01254,..
"Congo, Rep.",COG,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-14.8055040316752,-20.3317392192209,-12.3807050635392,-30.5457386246719,-32.0575251527342,..
"Congo, Rep.",COG,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,1582.49174681347,1260.74365168566,1104.65469856316,767.229761634903,521.274887819531,..
"Congo, Rep.",COG,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,9.96519785005238,-5.89078971591115,..,..,..,..
"Congo, Rep.",COG,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,2647306195.60083,2230226354.04734,2291095295.11771,2536340242.2414,2456218220.392,..
"Congo, Rep.",COG,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,22.2697817479634,22.4258675555421,21.2136547558321,22.0581882294373,25.7607674527812,..
"Congo, Rep.",COG,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.52,2.52,2.52,2.52,2.52,..
"Congo, Rep.",COG,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,299563403.3784,250611058.782,272162444.904,289759854.4344,240275058.8364,..
"Congo, Rep.",COG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,114.6758,113.4524,112.229,110.9356,109.6422,..
"Congo, Rep.",COG,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,18.5,..,..,..,..,..
Costa Rica,CRI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,93.2,93.45,..,..,..,..
Costa Rica,CRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.409804,99.5,99.6,99.7,99.71,..
Costa Rica,CRI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,97.6820170184508,98.4525935541358,98.8671640581567,98.9319462476461,98.8659947239468,..
Costa Rica,CRI,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.929925,99.8,99.8,99.9,99.92,..
Costa Rica,CRI,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,67.8383560180664,..,..,..
Costa Rica,CRI,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,97.81775,98.36736,96.55127,97.40817,..,..
Costa Rica,CRI,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.53373680033162,5.06207614598428,2.49537183930812,2.16763413915599,1.51087803070106,..
Costa Rica,CRI,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,41442449925.082,43540298297.051,44626790639.5064,45594136188.618,46283007975.5798,..
Costa Rica,CRI,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,4.39269444933166,3.95703786204567,1.4472384265531,1.15630710166829,0.543182854935736,..
Costa Rica,CRI,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,8548.70398563514,8886.97943906093,9015.59522046289,9119.84318825477,9169.3806128504,..
Costa Rica,CRI,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,15.0659486634024,16.1466364979654,16.024610778483,16.1635760423279,15.388332469166,..
Costa Rica,CRI,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,2827664454.336,2958157120.776,3142465320.735,3255271768.146,3319732595.238,..
Costa Rica,CRI,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,5.40032766896304,5.41032263328641,5.65498017260958,5.68443484160305,5.70495688567085,..
Costa Rica,CRI,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,7.10983792705621,7.12900246854875,7.36251062061361,7.19250585868468,7.34380894730766,..
Costa Rica,CRI,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,3722780767.16911,3897865403.92641,4091337828.35966,4118889901.35704,4273385833.43402,..
Costa Rica,CRI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,55.9828,54.7214,53.46,52.5186,51.5772,..
Costa Rica,CRI,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,74.9,..,..,69,..,..
Cote d'Ivoire,CIV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,17.96,18.23,..,..,..,..
Cote d'Ivoire,CIV,Access to electricity (% of population),EG.ELC.ACCS.ZS,62.6,64.3,65.6,67.1723709106445,68.5501098632813,..
Cote d'Ivoire,CIV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,39.2256909070516,36.7315388000341,38.2530760780967,40.2638786275565,41.8933065008326,..
Cote d'Ivoire,CIV,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,86.5,92,92.5926284790039,93.255256652832,93.9177474975586,..
Cote d'Ivoire,CIV,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,41.3309555053711,..,..,..
Cote d'Ivoire,CIV,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,76.73595,86.90249,88.60837,93.69235,..,..
Cote d'Ivoire,CIV,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,10.9699652531978,7.50556012461988,6.13796523255732,7.46749442376785,5.86263730581231,..
Cote d'Ivoire,CIV,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,31691883222.7658,34070536572.6748,36161774262.0514,38862152738.6056,41140499802.9008,..
Cote d'Ivoire,CIV,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,8.20612074399169,4.81336393984968,3.4679591051342,4.75928567932118,3.19790044869308,..
Cote d'Ivoire,CIV,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,1364.49157315134,1430.16951849569,1479.76721253122,1550.19356156451,1599.76720842539,..
Cote d'Ivoire,CIV,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,19.5149776740826,16.7226524052181,13.7003162063268,11.9392121410561,..,..
Cote d'Ivoire,CIV,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,1190222999.17542,1792332144.23027,1885007882.91333,1651822386.9237,1884728390.97809,..
Cote d'Ivoire,CIV,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,2.65630991583976,3.82261168297636,3.76610150415692,2.95976955205517,3.30795686091112,..
Cote d'Ivoire,CIV,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.36224559843667,3.79615233047285,3.66676233694683,3.20227235142146,3.20227235142146,..
Cote d'Ivoire,CIV,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,1506534315.24406,1779925980.08371,1835286675.70041,1787161150.9186,1824514003.70011,..
Cote d'Ivoire,CIV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,120.3414,118.9842,117.627,116.1584,114.6898,..
Cote d'Ivoire,CIV,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,..,14.3,18.8723620582225,19.6,..,..
Croatia,HRV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,92.28,92.7,..,..,..,..
Croatia,HRV,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,..
Croatia,HRV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,..
Croatia,HRV,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,..
Croatia,HRV,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,86.1434555053711,..,..,..
Croatia,HRV,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,98.49112,97.85166,97.9936,..,..,..
Croatia,HRV,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.07872100498408,1.52279073333479,5.57837730688733,3.36604247917369,3.59380873697799,..
Croatia,HRV,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,49797585938.8393,50555898962.9403,53376097757.9819,55172759882.2408,57155563347.3207,..
Croatia,HRV,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,5.94825184332144,2.23429071642289,6.85360195683529,4.293742825414,4.16946396418483,..
Croatia,HRV,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,11846.4027388972,12111.0858155225,12941.1314299691,13496.7903322708,14059.5341414964,..
Croatia,HRV,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,10.9959230377913,10.509569997019,12.6204950870297,12.8000320459031,13.133470950043,..
Croatia,HRV,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,7558998136.09783,7820350543.27741,8337403051.67284,9069939376.98254,8834464686.32457,..
Croatia,HRV,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,15.3587778809751,15.6225726504392,15.2510517020592,14.9971993716675,14.7659363208321,..
Croatia,HRV,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.15800885558739,3.98335751448604,3.80870617338467,3.80870617338467,3.80870617338467,..
Croatia,HRV,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2046411598.16472,1993989901.63143,2082133028.80712,2303412339.94659,2278750189.5076,..
Croatia,HRV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,9.6774,9.1792,8.681,8.2652,7.8494,..
Croatia,HRV,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,..,..,..,..,..,..
Cuba,CUB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,79.04,79.44,..,..,..,..
Cuba,CUB,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.6745452880859,98.9525985717773,99.2386932373047,99.5288009643555,99.8,..
Cuba,CUB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,94.4751213321912,95.592498761567,96.7591669095443,97.9698406180299,99.4631471568193,..
Cuba,CUB,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.9362945556641,99.9602355957031,99.9802932739258,99.9934921264648,99.9,..
Cuba,CUB,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..
Cuba,CUB,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,94.08411,94.53374,95.68529,97.84442,..,..
Cuba,CUB,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.24066157512128,3.35917370850464,..,..,..,..
Cuba,CUB,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,65866649360.545,68079224528.5374,..,..,..,..
Cuba,CUB,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,5.07461502594646,3.26497049283327,..,..,..,..
Cuba,CUB,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,5816.15420423246,6006.04992281833,..,..,..,..
Cuba,CUB,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,..,..,..,..,..,..
Cuba,CUB,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,8111236091.3828,8742513384.72807,9468620668.46575,9824413725.93316,..,..
Cuba,CUB,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,9.43013473548818,9.70463044727046,..,..,..,..
Cuba,CUB,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,13.01,13.01,13.01,13.01,13.01,..
Cuba,CUB,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,11190421400,11720188600,..,..,..,..
Cuba,CUB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,52.4564,52.0242,51.592,51.5156,51.4392,..
Cuba,CUB,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,..,..,..,..,67.9405517790091,..
Curacao,CUW,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..
Curacao,CUW,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,..
Curacao,CUW,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,..
Curacao,CUW,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,..
Curacao,CUW,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..
Curacao,CUW,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..
Curacao,CUW,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..
